transaction_id,customer_id,date,amount,category,type,description
3fa53520-e37f-4489-88bd-df0cc4640d62,CUST_00007,2026-01-11,226.02,Office Supplies,income,expedite enterprise schemas
557cce49-9ac0-4da8-b8fa-7d7be35aefb4,CUST_00007,2025-08-28,3040.16,Travel,expense,seize ubiquitous portals
5699d832-7392-4369-a82d-a4304b3a989e,CUST_00007,2025-12-14,181.92,Payroll,income,strategize collaborative web-readiness
a7080a78-8fca-4a4d-9974-e9c747c770c1,CUST_00007,2025-11-07,159.17,Office Supplies,expense,synergize visionary methodologies
24a1d5fe-6686-4e29-afac-68c519f05f4a,CUST_00007,2026-02-20,112.5,Payroll,expense,innovate synergistic partnerships
339440df-3c5a-4ec7-8a6a-da66bb031ee4,CUST_00007,2025-11-18,597.66,Consulting,income,brand 24/7 action-items
b13b037f-f4a9-49ad-af91-731d279ebfac,CUST_00007,2026-03-26,196.87,Consulting,expense,maximize bricks-and-clicks eyeballs
d31e2d2a-2560-4afd-8cbd-33a317fbf745,CUST_00007,2025-10-18,112.25,Marketing,expense,evolve world-class markets
ea898226-22e0-4cfd-aecd-5220c3db20bf,CUST_00007,2026-01-13,1194.6,Software,expense,extend one-to-one e-markets
6108515c-7d64-4f00-8d03-e85a8f3f01b6,CUST_00008,2025-09-16,1344.16,Equipment,expense,productize seamless eyeballs
db547d6d-f3ac-4946-a76c-f5c73aff2fc1,CUST_00008,2025-12-11,119.04,Software,expense,synergize intuitive synergies
7e84007e-95db-41bf-8ed3-d3e5ecef36bd,CUST_00008,2025-04-25,26.05,Travel,income,syndicate value-added e-tailers
026090e8-5d07-47f3-8d15-b113db64d062,CUST_00008,2025-04-15,819.76,Software,income,aggregate bricks-and-clicks paradigms
93873b5b-38fe-4b97-9740-1c3482bff0ff,CUST_00008,2025-02-12,107.6,Marketing,income,transition back-end communities
0089d1cf-84d6-472d-b8aa-cb063436c716,CUST_00008,2026-02-06,631.91,Software,income,envisioneer killer initiatives
1976631a-ccb2-4003-8e47-9bdb27472d0d,CUST_00008,2026-03-19,23.01,Consulting,expense,re-intermediate magnetic networks
3e64b80f-6c02-4178-937d-5c432c07c098,CUST_00008,2026-04-19,714.17,Software,income,enable front-end users
587269d1-2899-4fd0-993a-9d2754823b26,CUST_00008,2025-12-28,57.2,Utilities,income,iterate distributed mindshare
237c39f2-f3c2-4281-b1dc-c31c4b43d06d,CUST_00008,2025-11-16,588.11,Payroll,income,optimize magnetic web-readiness
c9fbbf80-9802-40ce-9e05-e3118a12bd1a,CUST_00008,2025-07-05,248.92,Rent,expense,implement seamless platforms
92b86646-ac3b-4d40-b0a2-45d094eba565,CUST_00008,2026-01-29,77.89,Utilities,income,extend cutting-edge metrics
426b04e5-008f-4fd2-ae60-07c4231c49dd,CUST_00008,2025-07-28,150.14,Utilities,income,exploit intuitive synergies
0b65b6a7-c937-4ecb-b453-194d21792b91,CUST_00008,2026-05-08,557.57,Travel,expense,harness bleeding-edge paradigms
bbf7ddaa-4e06-4fae-9d96-a0cababb8c0c,CUST_00008,2026-04-26,277.85,Consulting,income,orchestrate mission-critical relationships
aa67729b-edb5-49f7-908f-e5884f7bdf81,CUST_00008,2025-08-20,493.39,Office Supplies,income,redefine intuitive architectures
ae02849f-f5ab-4a30-ac55-d90caf3b389b,CUST_00008,2025-06-05,2622.09,Utilities,income,syndicate bricks-and-clicks schemas
1d8a1936-7307-42dc-8021-a70c1b3f5cab,CUST_00008,2025-11-12,37.45,Payroll,expense,synergize distributed interfaces
ebb95bcd-a225-458e-b88f-e05e853a21d1,CUST_00008,2026-01-18,1703.87,Payroll,income,unleash interactive e-services
fe95d7d5-4ece-4e09-9c39-e0bb6c2a44f4,CUST_00008,2026-04-21,277.34,Payroll,expense,repurpose open-source e-services
44a18d99-451e-4f95-ab69-d49f07e99c14,CUST_00008,2025-02-26,83.22,Equipment,expense,monetize e-business infrastructures
292bbf97-9f6d-443f-8367-cb024d8b3846,CUST_00008,2024-12-15,49.58,Rent,expense,implement world-class web-readiness
0b4d603f-e404-4f7b-9964-82d03c2e0fba,CUST_00008,2025-12-10,195.01,Software,income,transition 24/7 niches
d14bd879-207f-4666-bc98-41403cba7e4e,CUST_00008,2026-02-17,739.5,Payroll,expense,redefine rich e-markets
0bc4f14c-48be-4620-9fa5-a7054a95946d,CUST_00008,2025-06-06,209.97,Consulting,expense,morph B2C models
4f0ed3ed-d052-47bf-9282-194743da44b2,CUST_00008,2025-07-06,1500.25,Rent,income,deliver cutting-edge initiatives
2480580d-10bd-4493-9897-21b8a0ea978e,CUST_00008,2025-07-21,42.89,Marketing,income,harness collaborative action-items
d4090abe-fa73-4ca0-b45a-a4a4b2df6617,CUST_00008,2026-03-07,241.17,Office Supplies,expense,engage cross-platform vortals
443b69b4-d505-4426-a08f-93ddff829e4d,CUST_00008,2025-09-07,54.44,Payroll,expense,extend one-to-one channels
f6907084-1e7a-4c6d-ad6e-f0851dec0a3b,CUST_00008,2025-10-16,378.55,Office Supplies,income,incubate intuitive systems
4e6378aa-f8d4-4724-80ab-c174a6a81e61,CUST_00008,2024-11-14,709.29,Travel,expense,redefine rich supply-chains
b2bc1c0e-9b94-436a-aed7-bd3a795e1830,CUST_00008,2025-05-12,147.69,Marketing,expense,exploit mission-critical channels
b12f7678-982f-4a7f-a3e2-8b22337ff467,CUST_00008,2025-02-15,10.75,Software,expense,enhance out-of-the-box networks
8db14dcd-5e6c-4e21-9475-02fe3f9c09dc,CUST_00008,2024-12-22,310.67,Marketing,expense,synthesize mission-critical supply-chains
dae80fc7-6e7a-4487-bf09-8543f561bf63,CUST_00008,2026-03-02,413.26,Office Supplies,expense,disintermediate back-end eyeballs
ded27f60-f532-4ed1-8770-28490e2d89b6,CUST_00008,2024-12-21,397.48,Equipment,income,synergize revolutionary web services
1c1a84d9-d829-49fb-a7e1-3177f43d0afe,CUST_00008,2024-09-27,1078.08,Insurance,income,exploit plug-and-play communities
6ee122f1-3727-40f6-8557-47a8bf98a687,CUST_00008,2025-07-07,67.68,Marketing,income,enhance integrated web-readiness
0678f761-15d0-4a97-833d-817cfa3c23e1,CUST_00008,2025-12-21,553.5,Consulting,expense,orchestrate distributed technologies
96d7069a-4be9-453b-8d9d-25b936eca54f,CUST_00008,2024-10-14,1023.53,Consulting,income,brand out-of-the-box niches
88793526-68a4-4e8f-b2be-234b20875934,CUST_00008,2025-04-06,28.95,Consulting,income,brand plug-and-play bandwidth
74cf2903-5a86-4862-a273-55e4dc701ab5,CUST_00009,2025-01-16,359.09,Equipment,income,orchestrate robust convergence
bd6bd50f-aa34-44cf-a3c3-c01b9a9ff7c7,CUST_00009,2026-04-17,133.62,Consulting,expense,optimize visionary platforms
0afdcaf0-55df-44cd-ae1f-236595973fdf,CUST_00009,2025-11-15,221.89,Office Supplies,income,utilize ubiquitous e-tailers
bcffb443-1521-4358-b389-63507155b803,CUST_00009,2025-01-12,371.37,Office Supplies,expense,streamline plug-and-play initiatives
aa92dd54-eb46-4008-b11f-64c51b8acb18,CUST_00009,2026-05-11,136.36,Office Supplies,income,disintermediate integrated portals
56d85a2b-9e7b-48d7-bba9-1ea3e2f3222e,CUST_00009,2025-07-21,108.76,Marketing,income,engineer compelling users
fba36664-c408-4058-a979-4ef100f69db6,CUST_00009,2025-06-30,254.93,Rent,income,visualize bleeding-edge info-mediaries
6ecbbf86-57f1-49d6-af99-671c1a966905,CUST_00009,2025-09-16,66.37,Office Supplies,expense,repurpose leading-edge e-tailers
4ea73e77-ffe7-4291-b819-cf6d50bef803,CUST_00009,2026-02-05,66.49,Software,income,transform holistic vortals
d95b6fd9-dbef-4284-8cd5-5a9f023bdec7,CUST_00009,2025-03-22,552.94,Consulting,income,monetize bleeding-edge deliverables
73b42aa8-f333-44e5-88a0-4b98216af4d7,CUST_00009,2025-08-30,61.65,Rent,expense,utilize viral systems
c566f4ba-251f-46bf-a06d-0bc999a636e7,CUST_00009,2025-02-01,544.34,Rent,income,envisioneer intuitive content
3b2c695f-add5-4bbb-874b-9f513f410b53,CUST_00009,2025-10-18,426.29,Travel,expense,deliver world-class bandwidth
6f202319-45f0-4e73-a06f-7ac811488051,CUST_00009,2026-02-11,30.85,Utilities,income,repurpose viral architectures
2cd1002c-e064-4a99-b09a-e9316dfda4cc,CUST_00009,2025-03-01,108.52,Office Supplies,expense,streamline granular networks
05b78bc3-6d95-48e6-995a-897b090e5feb,CUST_00009,2025-05-14,1025.5,Software,income,reinvent open-source portals
612ffaac-a852-4e9e-bbc8-201e7d5b8333,CUST_00009,2026-03-24,75.38,Payroll,income,revolutionize impactful methodologies
b74df9c1-b897-48e5-80bc-b2fac841c7e0,CUST_00009,2025-03-23,140.15,Marketing,income,mesh wireless eyeballs
25d89ed7-7c2d-4626-9916-d831868c24f9,CUST_00009,2026-01-28,426.01,Consulting,expense,productize customized ROI
8932d840-a60d-4a4b-869a-3837f3b27211,CUST_00009,2026-04-29,626.45,Office Supplies,expense,engage seamless paradigms
33e48ce7-8263-4fa9-8d3f-7907caec9ffa,CUST_00009,2025-02-12,180.94,Insurance,expense,grow next-generation e-commerce
1c346260-c786-40c5-aa74-f21d9b81bc69,CUST_00009,2025-08-13,119.46,Equipment,expense,morph global synergies
52074de8-fd3b-4a3e-9892-61890de7e9ea,CUST_00009,2026-04-24,1348.63,Utilities,expense,grow enterprise methodologies
d58af9c1-e407-40d9-87e5-ec8e9cc08192,CUST_00009,2024-11-27,1971.76,Travel,income,architect B2B info-mediaries
d5b50cfe-4961-44ec-b05d-57fd4a2e919a,CUST_00009,2025-09-25,792.05,Office Supplies,expense,optimize best-of-breed supply-chains
20b7d012-adae-48dd-8b82-ed54a2c93897,CUST_00009,2026-04-01,271.07,Utilities,income,architect wireless info-mediaries
5778bf34-4375-4510-96ae-f0c34b87cd2c,CUST_00009,2025-05-09,92.77,Payroll,expense,deploy global convergence
9d4c65fc-7cf3-434a-b95f-dc13a7402987,CUST_00009,2025-01-07,90.33,Insurance,expense,expedite end-to-end e-tailers
a72988a8-4763-4eba-bac5-1e090f4f5d1e,CUST_00009,2025-10-14,458.07,Rent,income,productize user-centric mindshare
938bfe4e-4e8e-4cc7-9747-b4bf5d90a2b9,CUST_00009,2025-11-07,404.27,Office Supplies,expense,e-enable collaborative metrics
aff043cc-bc57-42c6-aeab-b0d4cdb7c843,CUST_00009,2025-01-30,1315.43,Rent,expense,streamline transparent web services
41233da8-98ad-4359-b7c0-9d2df1a7ea55,CUST_00009,2025-02-24,534.08,Travel,expense,scale proactive portals
dd06fb4d-3ac8-4d09-ac59-1a15884de264,CUST_00009,2025-09-01,40.3,Software,income,mesh impactful applications
e2c23ce4-b4d2-4b5b-b5ff-40cb7e1acd24,CUST_00009,2024-11-11,864.66,Office Supplies,income,innovate bleeding-edge ROI
77de879b-2484-4f6e-b8ea-23074a1be17e,CUST_00009,2024-11-08,73.87,Travel,expense,streamline open-source relationships
faca8148-8227-48bc-88b8-c46567775642,CUST_00009,2025-05-09,154.35,Consulting,expense,revolutionize web-enabled portals
5c4688c6-b436-4bb3-bed8-c76b65a64898,CUST_00009,2025-11-05,330.38,Consulting,income,implement cross-media web-readiness
3d234a1e-22bc-4d50-9986-0889a9143e37,CUST_00009,2025-03-15,2683.3,Equipment,expense,innovate B2B info-mediaries
eb94665a-c8e7-4f59-bde5-1065d4bee826,CUST_00009,2025-02-08,10217.96,Rent,expense,aggregate next-generation infrastructures
75acee5a-9037-410d-838b-bb0c4a897091,CUST_00009,2024-12-24,506.78,Consulting,expense,productize world-class metrics
614f439c-2eb2-4ac1-98fb-e634e3c0168c,CUST_00009,2025-05-12,196.4,Equipment,income,iterate customized e-commerce
cedf26f0-8da3-452b-97c9-4ddd97d5ff26,CUST_00009,2025-05-24,464.71,Equipment,expense,morph value-added vortals
4c47a91b-ac6a-4b43-87a3-91ff00af348e,CUST_00009,2024-12-05,709.94,Utilities,income,aggregate world-class e-markets
f89b1b22-7f9d-4770-a2f7-c71fe4c08b1d,CUST_00009,2026-04-07,166.53,Utilities,income,grow leading-edge info-mediaries
e983018a-e261-44ac-963a-abb66057d570,CUST_00009,2025-04-25,2109.6,Payroll,income,deliver plug-and-play models
f3772b6d-7747-41d0-a0df-46a475ece9d2,CUST_00009,2025-12-02,322.49,Equipment,expense,unleash cross-platform convergence
c5eb906d-52ee-433a-affe-32aee0ea0dd5,CUST_00009,2025-12-11,444.65,Travel,income,morph granular e-commerce
afeef974-0a0e-4ff2-8d07-716a15fc58a4,CUST_00009,2025-10-03,544.09,Insurance,expense,iterate intuitive applications
33afc738-b2fd-40b2-9338-e105eb54d778,CUST_00009,2026-01-11,405.82,Office Supplies,expense,unleash proactive action-items
b9f555e2-7ecb-43f4-a00e-eef8244961a0,CUST_00009,2024-12-02,669.63,Utilities,income,e-enable back-end eyeballs
549f1769-43ee-4359-8450-4d0155fe2c39,CUST_00009,2025-10-28,116.66,Utilities,income,iterate viral info-mediaries
8c81994f-a6c3-4497-a431-e41c2fa3b571,CUST_00009,2026-02-14,125.22,Utilities,income,architect wireless channels
261a6383-dc27-4be9-a4a5-cc42bd62440b,CUST_00009,2025-11-01,65.35,Rent,income,target best-of-breed ROI
96b76622-818f-43b4-bab6-17d0a5fdb287,CUST_00009,2026-04-20,414.64,Insurance,expense,streamline virtual ROI
12bc3f27-f87a-4351-8abd-f655759eeb8d,CUST_00009,2025-01-11,623.11,Consulting,income,visualize B2B info-mediaries
e171f0bc-9f4f-4a22-8355-a978fca107a6,CUST_00009,2026-02-23,423.83,Office Supplies,income,transform sticky partnerships
2478c5c7-b9ac-4321-9af9-99ae56731d00,CUST_00009,2025-05-31,1825.1,Travel,expense,e-enable plug-and-play relationships
b51419eb-58e7-40ed-a0ad-58ac186d70ba,CUST_00009,2025-07-11,243.05,Marketing,expense,visualize holistic e-commerce
413d2a31-f1f8-4822-993c-1e5e0da57bc2,CUST_00010,2024-12-28,545.93,Utilities,income,expedite 24/7 models
990d3aa8-6fe5-431d-b149-aa7bed04bf66,CUST_00010,2025-11-08,66.02,Equipment,expense,transform cutting-edge communities
f66ba8de-742b-4083-b2fb-fd45e3e07fd6,CUST_00010,2026-04-04,153.77,Payroll,income,streamline distributed communities
fbcd7cc2-765b-43d7-a330-82ae1911dd44,CUST_00010,2026-01-16,563.77,Utilities,income,re-intermediate out-of-the-box initiatives
499e272c-a4ba-4bd3-b999-a4560924c070,CUST_00010,2025-07-27,677.85,Insurance,expense,envisioneer real-time schemas
d4d69077-af1e-4936-9fb3-b95dff6eb3a3,CUST_00010,2026-02-14,171.96,Travel,expense,strategize bleeding-edge paradigms
72152d1e-2b40-4942-bda0-c58a2ea9d250,CUST_00010,2026-04-07,224.55,Utilities,expense,disintermediate virtual platforms
40570070-6bb7-44a5-8f41-6c5082de2e10,CUST_00010,2026-04-22,39.59,Consulting,income,e-enable cutting-edge applications
0b7ae909-a109-4fd3-a512-88ac42620e68,CUST_00011,2026-03-29,159.42,Insurance,income,implement best-of-breed applications
7b57ace2-0ff7-4319-9b51-c6e72a631d3f,CUST_00011,2026-03-05,712.27,Travel,expense,iterate virtual ROI
db22e79b-18bf-41eb-bd8e-bf5e1f9e90c9,CUST_00011,2026-04-18,487.97,Rent,income,utilize viral e-markets
c8629b2e-d080-4804-bc34-cfd89ff1f08d,CUST_00011,2026-03-26,27003.53,Consulting,income,maximize value-added platforms
805cab63-7e66-41a0-8a55-14f140384a40,CUST_00011,2026-03-30,446.21,Rent,income,matrix real-time ROI
66421115-e5d3-4e20-a004-a09efb4ee8af,CUST_00011,2026-02-14,259.75,Equipment,income,innovate impactful niches
b6fe158e-13f7-45b2-8605-55f435a76258,CUST_00011,2026-05-08,246.77,Equipment,income,synthesize intuitive markets
cf66120d-c200-4418-ab8d-e2a4bafb2ecb,CUST_00011,2026-03-03,110.79,Payroll,expense,brand proactive partnerships
e458481e-6b34-426d-a421-0d9dda263d20,CUST_00011,2026-02-15,566.0,Software,expense,grow plug-and-play web-readiness
8f9c369b-f8f1-4c7b-a34b-dbec871aa28e,CUST_00011,2026-03-28,405.52,Payroll,expense,redefine killer infrastructures
9330ba86-e794-4e4d-8ff1-773bdf9e7ff7,CUST_00011,2026-04-27,441.61,Marketing,expense,strategize dynamic systems
63e5d182-ca76-4bc7-848f-c4c6d78d7070,CUST_00011,2026-02-16,130.16,Software,expense,matrix revolutionary supply-chains
48667eb3-2c6a-4d22-b819-dd99e86c5176,CUST_00011,2026-03-30,18.47,Travel,income,innovate value-added paradigms
619bff07-84c0-4dd3-9d39-8f8db097bf73,CUST_00011,2026-03-19,912.86,Insurance,income,envisioneer 24/365 e-tailers
17d5952c-7c6b-45ef-b02e-726df7b625e7,CUST_00011,2026-04-14,137.74,Marketing,expense,reinvent transparent bandwidth
2034d641-f634-4c6a-bbb2-4b5b918ea172,CUST_00011,2026-04-07,86.89,Marketing,expense,reinvent dot-com niches
9433e404-2573-4eea-bde3-4512dcf64153,CUST_00011,2026-04-20,562.38,Marketing,expense,synergize magnetic initiatives
a0ce6e00-3fc5-4bcf-9351-30ea6358e43d,CUST_00011,2026-02-22,152.87,Insurance,income,cultivate visionary communities
bfed3560-0a51-4341-9b99-2a3be25598a4,CUST_00011,2026-02-28,872.99,Office Supplies,expense,maximize efficient systems
b01deca7-06f4-4305-9ba4-4742a6f02c74,CUST_00011,2026-03-19,513.07,Marketing,income,brand web-enabled schemas
3cb45ee1-e411-4ca9-9f30-99a280d91409,CUST_00011,2026-03-10,555.73,Marketing,income,implement magnetic networks
9dfb56c3-abac-4fab-a46c-499a0a0132d4,CUST_00011,2026-03-23,47.51,Travel,income,integrate impactful vortals
02f09ded-6b94-4f2e-af86-7c76c003417c,CUST_00011,2026-04-20,1047.68,Consulting,expense,morph leading-edge communities
094f9671-7a4e-438c-8e6a-e9955ffe2047,CUST_00011,2026-02-20,334.79,Equipment,income,matrix cross-media e-business
9fbf60dd-0128-45c1-bf47-d686e43d0661,CUST_00011,2026-04-20,157.1,Insurance,income,drive world-class platforms
19df7b94-9dd0-4260-9580-095c29b1f4c8,CUST_00012,2025-10-05,290.63,Marketing,income,scale magnetic metrics
cf97f90d-e7be-479e-8c9f-5816d5ce9811,CUST_00012,2026-04-19,29.04,Utilities,income,enhance end-to-end bandwidth
b67ee511-9b86-4995-bb4f-a5defab20d88,CUST_00012,2026-04-06,399.57,Insurance,income,scale granular models
4abdb76b-3921-4844-851e-b92392a60b8c,CUST_00012,2025-08-15,71.15,Utilities,expense,reinvent e-business communities
354f4f8e-20ac-4807-8adb-bf91b642c250,CUST_00012,2025-12-27,48.27,Payroll,income,productize 24/7 architectures
d7508a5d-21b2-4879-8b5f-2fb1ca780e4c,CUST_00012,2025-11-07,39.38,Utilities,income,enhance cross-media experiences
ced89726-7508-461d-a207-7236a22bf67c,CUST_00012,2025-10-20,930.04,Marketing,income,streamline seamless networks
ea989db8-11ca-4e77-a8e2-ba52bfe63abd,CUST_00012,2026-03-08,114.99,Software,expense,transition cutting-edge markets
8530dfce-48d9-451c-aff8-a23c203aa224,CUST_00012,2025-04-27,1541.44,Consulting,expense,enable user-centric e-markets
23c14b4a-7353-4558-8836-e19aa1ac8771,CUST_00012,2025-12-01,128.64,Utilities,income,grow impactful experiences
db527f93-1d2f-4e5b-b632-27fe4c5ea5fa,CUST_00012,2026-02-10,31.54,Consulting,income,facilitate frictionless bandwidth
11f9cf5d-e251-4de5-afb4-d9eb2b472222,CUST_00013,2026-01-24,64.08,Marketing,income,cultivate frictionless schemas
dad3228f-c5bb-4e5c-a3d0-7ace6924e604,CUST_00013,2025-12-21,1078.12,Consulting,expense,visualize seamless convergence
bc30a034-7e6c-430c-882a-941919aceb2d,CUST_00013,2026-04-27,202.94,Rent,expense,architect holistic portals
62162d78-acfa-4065-8ceb-103c9836a5af,CUST_00013,2026-02-06,126.73,Utilities,expense,re-intermediate out-of-the-box web-readiness
1571a5ba-6df7-4b59-ac3e-54d2a256ea76,CUST_00013,2025-10-16,296.49,Payroll,expense,grow clicks-and-mortar mindshare
9775bfc3-ec60-4438-b256-68a974f95bff,CUST_00013,2026-04-14,446.81,Software,income,iterate user-centric content
941f47aa-c225-4d5d-a280-d1bd8368ef42,CUST_00013,2025-12-19,935.31,Consulting,expense,transition clicks-and-mortar e-markets
812dbd14-fb97-4d32-a88b-68dfbbcfb013,CUST_00013,2026-02-27,1391.59,Travel,expense,extend rich relationships
86264c67-9108-4b5c-8f45-4bd42a2023fd,CUST_00013,2026-01-10,158.9,Payroll,expense,engineer transparent web-readiness
40e063ad-e0e0-4564-b5db-771c12a54f5b,CUST_00013,2025-10-17,49.84,Insurance,expense,leverage revolutionary users
798841db-336a-49ec-bb6b-1b66178d7802,CUST_00013,2025-11-19,148.98,Travel,income,implement sticky networks
7669bbad-9e0a-4f41-ac55-27291f30ceac,CUST_00013,2025-11-15,334.4,Marketing,expense,e-enable frictionless metrics
7783fc76-4186-49fb-9561-fb2f587bcd0d,CUST_00013,2025-11-26,76.98,Insurance,expense,integrate frictionless ROI
30eb213e-dd57-4bc8-a01f-daedc1e5cdef,CUST_00013,2025-10-21,77.59,Travel,expense,revolutionize intuitive relationships
a0052b7b-dc31-4902-9235-48d8b07988f7,CUST_00013,2026-03-10,369.65,Rent,income,revolutionize seamless action-items
9c4fa0fd-e740-4ef1-ba37-63992328c89c,CUST_00014,2025-08-12,230.82,Payroll,expense,re-intermediate robust niches
9c68efbd-28b9-4447-b27c-293f720e5fbc,CUST_00014,2025-03-03,254.51,Payroll,income,morph robust applications
796888dc-cab6-4fab-ab19-7d7762ae3de0,CUST_00014,2024-07-09,98.48,Rent,expense,enhance virtual communities
8cda7bbf-0e6b-4a0c-ba04-959694ce4847,CUST_00014,2024-10-31,185.59,Software,income,seize dynamic action-items
5ed5234c-bdf9-48a8-bc0c-d870c78c86ae,CUST_00014,2024-10-04,80.71,Marketing,income,architect virtual synergies
d76c2147-7311-4dfc-9bcb-9aa3439ac912,CUST_00014,2025-01-26,712.11,Consulting,expense,leverage interactive convergence
f60835cb-e05d-4ab4-8a98-d293477ff9c7,CUST_00014,2025-12-27,847.51,Office Supplies,expense,optimize revolutionary eyeballs
6a77c134-ae28-4287-8911-3cebb507ca6b,CUST_00014,2025-10-07,26.7,Software,expense,exploit out-of-the-box experiences
65a765f1-054a-428e-af54-5c5bd20f3b5a,CUST_00014,2024-10-07,80.21,Software,income,exploit open-source convergence
62c4551d-14af-4a02-8816-e23a6e3c33b3,CUST_00014,2026-03-06,40.62,Consulting,income,iterate leading-edge initiatives
